,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
33,image380.jpg,1666220,{},4,1,"{""name"":""rect"",""x"":2173,""y"":896,""width"":59,""height"":93}","{""Types"":""LEye""}"
34,image380.jpg,1666220,{},4,2,"{""name"":""rect"",""x"":2304,""y"":680,""width"":210,""height"":53}","{""Types"":""Forehead""}"
35,image380.jpg,1666220,{},4,3,"{""name"":""rect"",""x"":2336,""y"":1381,""width"":204,""height"":111}","{""Types"":""Muzzle""}"
40,image678.jpg,1600871,{},4,0,"{""name"":""rect"",""x"":2098,""y"":478,""width"":68,""height"":94}","{""Types"":""LEye""}"
41,image678.jpg,1600871,{},4,1,"{""name"":""rect"",""x"":2587,""y"":480,""width"":49,""height"":83}","{""Types"":""REye""}"
42,image678.jpg,1600871,{},4,2,"{""name"":""rect"",""x"":2253,""y"":981,""width"":251,""height"":130}","{""Types"":""Muzzle""}"
43,image678.jpg,1600871,{},4,3,"{""name"":""rect"",""x"":2290,""y"":200,""width"":195,""height"":76}","{""Types"":""Forehead""}"
44,image695.jpg,1450912,{},4,0,"{""name"":""rect"",""x"":2022,""y"":382,""width"":51,""height"":76}","{""Types"":""LEye""}"
45,image695.jpg,1450912,{},4,1,"{""name"":""rect"",""x"":2449,""y"":389,""width"":72,""height"":79}","{""Types"":""REye""}"
46,image695.jpg,1450912,{},4,2,"{""name"":""rect"",""x"":2084,""y"":786,""width"":231,""height"":146}","{""Types"":""Muzzle""}"
47,image695.jpg,1450912,{},4,3,"{""name"":""rect"",""x"":2192,""y"":125,""width"":191,""height"":66}","{""Types"":""Forehead""}"
48,image735.jpg,1586183,{},4,0,"{""name"":""rect"",""x"":1992,""y"":701,""width"":57,""height"":79}","{""Types"":""LEye""}"
49,image735.jpg,1586183,{},4,1,"{""name"":""rect"",""x"":2396,""y"":731,""width"":70,""height"":79}","{""Types"":""REye""}"
50,image735.jpg,1586183,{},4,2,"{""name"":""rect"",""x"":2041,""y"":1164,""width"":214,""height"":138}","{""Types"":""Muzzle""}"
51,image735.jpg,1586183,{},4,3,"{""name"":""rect"",""x"":2152,""y"":455,""width"":191,""height"":68}","{""Types"":""Forehead""}"
52,image816.jpg,1717777,{},4,0,"{""name"":""rect"",""x"":2425,""y"":924,""width"":47,""height"":68}","{""Types"":""REye""}"
53,image816.jpg,1717777,{},4,1,"{""name"":""rect"",""x"":2003,""y"":894,""width"":59,""height"":77}","{""Types"":""LEye""}"
54,image816.jpg,1717777,{},4,2,"{""name"":""rect"",""x"":2120,""y"":1381,""width"":219,""height"":123}","{""Types"":""Muzzle""}"
55,image816.jpg,1717777,{},4,3,"{""name"":""rect"",""x"":2147,""y"":631,""width"":206,""height"":59}","{""Types"":""Forehead""}"
60,image1110.jpg,1607435,{},4,0,"{""name"":""rect"",""x"":1962,""y"":1037,""width"":43,""height"":87}","{""Types"":""LEye""}"
61,image1110.jpg,1607435,{},4,1,"{""name"":""rect"",""x"":2438,""y"":1087,""width"":64,""height"":96}","{""Types"":""REye""}"
62,image1110.jpg,1607435,{},4,2,"{""name"":""rect"",""x"":2045,""y"":1635,""width"":248,""height"":146}","{""Types"":""Muzzle""}"
63,image1110.jpg,1607435,{},4,3,"{""name"":""rect"",""x"":2147,""y"":735,""width"":240,""height"":57}","{""Types"":""Forehead""}"
64,image1404.jpg,1644686,{},4,0,"{""name"":""rect"",""x"":1999,""y"":1098,""width"":64,""height"":81}","{""Types"":""REye""}"
65,image1404.jpg,1644686,{},4,1,"{""name"":""rect"",""x"":1499,""y"":1085,""width"":64,""height"":94}","{""Types"":""LEye""}"
66,image1404.jpg,1644686,{},4,2,"{""name"":""rect"",""x"":1644,""y"":1689,""width"":263,""height"":130}","{""Types"":""Muzzle""}"
67,image1404.jpg,1644686,{},4,3,"{""name"":""rect"",""x"":1663,""y"":771,""width"":266,""height"":66}","{""Types"":""Forehead""}"
