,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
52,image514.jpg,1538401,{},4,0,"{""name"":""rect"",""x"":1759,""y"":1060,""width"":92,""height"":96}","{""Types"":""LEye""}"
53,image514.jpg,1538401,{},4,1,"{""name"":""rect"",""x"":2279,""y"":1044,""width"":89,""height"":92}","{""Types"":""REye""}"
54,image514.jpg,1538401,{},4,2,"{""name"":""rect"",""x"":1956,""y"":1726,""width"":306,""height"":145}","{""Types"":""Muzzle""}"
55,image514.jpg,1538401,{},4,3,"{""name"":""rect"",""x"":1969,""y"":751,""width"":204,""height"":76}","{""Types"":""Forehead""}"
56,image637.jpg,1492406,{},4,0,"{""name"":""rect"",""x"":1601,""y"":1057,""width"":92,""height"":96}","{""Types"":""LEye""}"
57,image637.jpg,1492406,{},4,1,"{""name"":""rect"",""x"":2108,""y"":1031,""width"":82,""height"":96}","{""Types"":""REye""}"
58,image637.jpg,1492406,{},4,2,"{""name"":""rect"",""x"":1808,""y"":1696,""width"":287,""height"":151}","{""Types"":""Muzzle""}"
59,image637.jpg,1492406,{},4,3,"{""name"":""rect"",""x"":1818,""y"":774,""width"":204,""height"":79}","{""Types"":""Forehead""}"
60,image763.jpg,1490170,{},3,0,"{""name"":""rect"",""x"":1255,""y"":1136,""width"":151,""height"":115}","{""Types"":""REye""}"
61,image763.jpg,1490170,{},3,1,"{""name"":""rect"",""x"":863,""y"":1657,""width"":158,""height"":158}","{""Types"":""Muzzle""}"
62,image763.jpg,1490170,{},3,2,"{""name"":""rect"",""x"":1107,""y"":876,""width"":161,""height"":82}","{""Types"":""Forehead""}"
63,image889.jpg,1550484,{},4,0,"{""name"":""rect"",""x"":1416,""y"":886,""width"":96,""height"":86}","{""Types"":""LEye""}"
64,image889.jpg,1550484,{},4,1,"{""name"":""rect"",""x"":1877,""y"":820,""width"":82,""height"":112}","{""Types"":""REye""}"
65,image889.jpg,1550484,{},4,2,"{""name"":""rect"",""x"":1584,""y"":1436,""width"":260,""height"":132}","{""Types"":""Muzzle""}"
66,image889.jpg,1550484,{},4,3,"{""name"":""rect"",""x"":1604,""y"":593,""width"":171,""height"":66}","{""Types"":""Forehead""}"
67,image913.jpg,1539341,{},4,0,"{""name"":""rect"",""x"":1442,""y"":619,""width"":86,""height"":99}","{""Types"":""LEye""}"
68,image913.jpg,1539341,{},4,1,"{""name"":""rect"",""x"":1920,""y"":517,""width"":92,""height"":125}","{""Types"":""REye""}"
69,image913.jpg,1539341,{},4,2,"{""name"":""rect"",""x"":1693,""y"":1051,""width"":280,""height"":191}","{""Types"":""Muzzle""}"
70,image913.jpg,1539341,{},4,3,"{""name"":""rect"",""x"":1614,""y"":356,""width"":188,""height"":66}","{""Types"":""Forehead""}"
71,image931.jpg,1551435,{},4,0,"{""name"":""rect"",""x"":1442,""y"":599,""width"":105,""height"":102}","{""Types"":""LEye""}"
72,image931.jpg,1551435,{},4,1,"{""name"":""rect"",""x"":1917,""y"":468,""width"":89,""height"":112}","{""Types"":""REye""}"
73,image931.jpg,1551435,{},4,2,"{""name"":""rect"",""x"":1752,""y"":1004,""width"":273,""height"":191}","{""Types"":""Muzzle""}"
74,image931.jpg,1551435,{},4,3,"{""name"":""rect"",""x"":1591,""y"":300,""width"":175,""height"":63}","{""Types"":""Forehead""}"
