,filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
45,image784.jpg,1449939,{},4,2,"{""name"":""rect"",""x"":1650,""y"":669,""width"":296,""height"":194}","{""Types"":""Muzzle""}"
46,image784.jpg,1449939,{},4,3,"{""name"":""rect"",""x"":1647,""y"":23,""width"":214,""height"":63}","{""Types"":""Forehead""}"
47,image818.jpg,1440141,{},4,0,"{""name"":""rect"",""x"":1347,""y"":415,""width"":92,""height"":115}","{""Types"":""LEye""}"
48,image818.jpg,1440141,{},4,1,"{""name"":""rect"",""x"":1841,""y"":441,""width"":112,""height"":132}","{""Types"":""REye""}"
49,image818.jpg,1440141,{},4,2,"{""name"":""rect"",""x"":1479,""y"":945,""width"":263,""height"":178}","{""Types"":""Muzzle""}"
50,image818.jpg,1440141,{},4,3,"{""name"":""rect"",""x"":1548,""y"":175,""width"":201,""height"":59}","{""Types"":""Forehead""}"
51,image853.jpg,1456988,{},4,0,"{""name"":""rect"",""x"":1337,""y"":599,""width"":86,""height"":86}","{""Types"":""LEye""}"
52,image853.jpg,1456988,{},4,1,"{""name"":""rect"",""x"":1841,""y"":590,""width"":102,""height"":115}","{""Types"":""REye""}"
53,image853.jpg,1456988,{},4,2,"{""name"":""rect"",""x"":1482,""y"":1107,""width"":267,""height"":158}","{""Types"":""Muzzle""}"
54,image853.jpg,1456988,{},4,3,"{""name"":""rect"",""x"":1541,""y"":323,""width"":191,""height"":63}","{""Types"":""Forehead""}"
55,image859.jpg,1456284,{},4,0,"{""name"":""rect"",""x"":1344,""y"":606,""width"":96,""height"":82}","{""Types"":""LEye""}"
56,image859.jpg,1456284,{},4,1,"{""name"":""rect"",""x"":1861,""y"":603,""width"":102,""height"":105}","{""Types"":""REye""}"
57,image859.jpg,1456284,{},4,2,"{""name"":""rect"",""x"":1512,""y"":1110,""width"":263,""height"":171}","{""Types"":""Muzzle""}"
58,image859.jpg,1456284,{},4,3,"{""name"":""rect"",""x"":1548,""y"":313,""width"":224,""height"":66}","{""Types"":""Forehead""}"
59,image901.jpg,1399947,{},4,0,"{""name"":""rect"",""x"":1390,""y"":616,""width"":105,""height"":119}","{""Types"":""LEye""}"
60,image901.jpg,1399947,{},4,1,"{""name"":""rect"",""x"":1930,""y"":573,""width"":79,""height"":122}","{""Types"":""REye""}"
61,image901.jpg,1399947,{},4,2,"{""name"":""rect"",""x"":1666,""y"":1080,""width"":310,""height"":191}","{""Types"":""Muzzle""}"
62,image901.jpg,1399947,{},4,3,"{""name"":""rect"",""x"":1601,""y"":352,""width"":207,""height"":76}","{""Types"":""Forehead""}"
63,image979.jpg,1429734,{},4,0,"{""name"":""rect"",""x"":1406,""y"":708,""width"":132,""height"":128}","{""Types"":""LEye""}"
64,image979.jpg,1429734,{},4,1,"{""name"":""rect"",""x"":1960,""y"":665,""width"":89,""height"":115}","{""Types"":""REye""}"
65,image979.jpg,1429734,{},4,2,"{""name"":""rect"",""x"":1736,""y"":1235,""width"":287,""height"":171}","{""Types"":""Muzzle""}"
66,image979.jpg,1429734,{},4,3,"{""name"":""rect"",""x"":1610,""y"":478,""width"":204,""height"":69}","{""Types"":""Forehead""}"
